record_type,record_id,canonical_json,canonical_sha256
parent_summary,PARENT-SUMMARY,"{""ordered_consumer_checks"":{""compare_parent_contracts"":true,""reconstruct_parent_analysis_hashes"":true,""validate_t9_1_1_live"":true,""validate_t9_1_4_live"":true},""registry"":{""analysis_sha256"":""d6c5ac4fd9587854cd6fec7d390c1fd2ddd5300bbe069ff2db1e16950aa21b7d"",""canonical_work_count"":12,""external_claim_contract"":{""current_external_same_task_eligible_count"":0,""external_point_only_result"":""CONTEXT_ONLY_NOT_PROMOTION_ELIGIBLE"",""external_sota"":null,""forbidden_current_wording"":[""state of the art"",""surpasses Puviani NMF"",""physical break-even"",""best real-time GKP controller""],""official_puviani_exact"":null,""physical_lifetime"":null,""puviani_surpass"":null,""registered_best"":null,""registry_best_auto_promotes_external_sota"":false,""safe_future_wording"":""best among preregistered matched-deployable baselines under the frozen T9 task signature"",""unresolved_eligible_stronger_comparator"":""EXTERNAL_SOTA_NULL""},""external_same_task_eligible_count"":0,""literature_cutoff_inclusive"":""2026-07-25T01:37:24+08:00"",""performance_state"":{""external_sota"":null,""protocol_only"":true,""registered_best"":null,""round_ler"":null,""six_state_lifetime"":null},""protocol_id"":""PHASE9-COMMON-HARNESS-BASELINE-REGISTRY-V1"",""raw_report"":{""bytes"":160112,""path"":""docs/t9_1_4_baseline_search_power_registry.json"",""sha256"":""887c628febc4d533cbc8bc8875cde3b4a633a1c70b407723ce744e8cadf6a911""},""schema_version"":""t9.1.4-baseline-search-power-report-v1"",""task_id"":""T9.1.4"",""verdict"":""PASS_T9_1_4_BASELINE_SEARCH_POWER_REGISTRY_FROZEN""},""v1"":{""analysis_sha256"":""c88110375c358794339e72d672e4624871425fe480e5da091ddd1d6595255e18"",""current_result_verdicts"":{""RAW_IQ_DIGITAL_HIL"":null,""ROUND_LER_SINGLE_MODE"":null,""SIX_STATE_LOGICAL_LIFETIME"":null},""legacy_lane_outputs"":[{""lane"":""ROUND_LER_SINGLE_MODE"",""output"":""GO_LER_SOTA""},{""lane"":""ROUND_LER_SINGLE_MODE"",""output"":""NO_GO_LER_SOTA""},{""lane"":""ROUND_LER_SINGLE_MODE"",""output"":""NOT_EVALUATED_NULL""},{""lane"":""ROUND_LER_SINGLE_MODE"",""output"":""INCOMPLETE_LER_INTEGRITY""},{""lane"":""ROUND_LER_SINGLE_MODE"",""output"":""INCOMPLETE_LER_BASELINE""},{""lane"":""ROUND_LER_SINGLE_MODE"",""output"":""INCOMPLETE_LER_EVIDENCE""},{""lane"":""ROUND_LER_SINGLE_MODE"",""output"":""NO_GO_LER_SOTA_TAIL_ONLY""},{""lane"":""ROUND_LER_SINGLE_MODE"",""output"":""NO_GO_LER_SOTA_ROBUSTNESS_ONLY""},{""lane"":""ROUND_LER_SINGLE_MODE"",""output"":""NO_GO_LER_SOTA_NONINFERIOR""},{""lane"":""ROUND_LER_SINGLE_MODE"",""output"":""NO_GO_LER_SOTA_NEGATIVE""},{""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""output"":""GO_LIFETIME""},{""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""output"":""NO_GO_LIFETIME""},{""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""output"":""NOT_EVALUATED_NULL""},{""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""output"":""INCOMPLETE_LIFETIME_INTEGRITY""},{""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""output"":""INCOMPLETE_LIFETIME_BASELINE""},{""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""output"":""INCOMPLETE_LIFETIME_EVIDENCE""},{""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""output"":""NO_GO_LIFETIME_FIT""},{""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""output"":""NO_GO_LIFETIME_COST""},{""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""output"":""NO_GO_LIFETIME_NONINFERIOR""},{""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""output"":""NO_GO_LIFETIME_NEGATIVE""},{""lane"":""RAW_IQ_DIGITAL_HIL"",""output"":""GO_HIL_SPEED""},{""lane"":""RAW_IQ_DIGITAL_HIL"",""output"":""NO_GO_HIL_SPEED""},{""lane"":""RAW_IQ_DIGITAL_HIL"",""output"":""MISSING_BOARD_NULL""},{""lane"":""RAW_IQ_DIGITAL_HIL"",""output"":""INCOMPLETE_HIL_SPEED_INTEGRITY""},{""lane"":""RAW_IQ_DIGITAL_HIL"",""output"":""INCOMPLETE_HIL_SPEED_EVIDENCE""},{""lane"":""RAW_IQ_DIGITAL_HIL"",""output"":""INCOMPLETE_HIL_SPEED_NO_COMPARATOR""},{""lane"":""RAW_IQ_DIGITAL_HIL"",""output"":""NO_GO_HIL_SPEED_DEADLINE""},{""lane"":""RAW_IQ_DIGITAL_HIL"",""output"":""NO_GO_HIL_SPEED_NEGATIVE""},{""lane"":""RAW_IQ_DIGITAL_HIL"",""output"":""GO_HIL_ENGINEERING_NONRANKING""}],""protocol_id"":""PHASE9-THREE-INDEPENDENT-TASK-SIGNATURES-V1"",""raw_report"":{""bytes"":74510,""path"":""docs/t9_1_1_three_lane_protocol.json"",""sha256"":""255c50ce677a1cae5475c2294177ceaab551bcbb5078ee2d49b358600a58f7a5""},""schema_version"":""t9.1.1-phase9-three-lane-protocol-report-v1"",""task_id"":""T9.1.1"",""verdict"":""PASS_PHASE9_THREE_INDEPENDENT_LANE_PROTOCOL_FROZEN""}}",0bd718297be92baf8ef308d9f3bc034710409b9ef44b3a994cb998fdafa1d210
external_contract,EXTERNAL-SAME-TASK-CONTRACT,"{""canonical_work_count"":12,""comparator_ledger_source"":""docs/t9_1_4_literature_search_ledger.csv"",""cross_task_normalisation"":""PROHIBITED"",""current_external_claim_value"":null,""current_external_same_task_eligible_count"":0,""cutoff_inclusive"":""2026-07-25T01:37:24+08:00"",""cutoff_source"":""T9.1.4 literature_cutoff_inclusive"",""point_estimate_only"":""CONTEXT_ONLY_NOT_PROMOTION_ELIGIBLE"",""promotion_requirements"":[""cutoff_is_non_null_and_preoutcome"",""complete_deduplicated_comparator_ledger"",""all_credible_in_window_records_screened"",""at_least_one_external_same_task_eligible_comparator"",""zero_unresolved_eligible_stronger_comparators"",""same_task_result_for_every_eligible_comparator"",""independent_source_and_evaluation_audit"",""source_config_data_and_result_hashes""],""registry_best_auto_promotes_external_sota"":false,""required_signature_fields"":[""input"",""history"",""action"",""physics"",""online_timing"",""postselection"",""denominator"",""metric"",""compute""]}",691e604fd681727aaf7c02a5bdd0cf9f9acf8e9a78ecf3c1fee7d254baa0a827
revocation_contract,REVOCATION-CONTRACT,"{""amendment_on_external_cutoff_or_ledger_change"":""NEW_VERSION_AND_REAUDIT_REQUIRED"",""current_ledger"":[],""current_ledger_anchor"":{""entry_count"":0,""head_sha256"":""07e2376a605be9f54923ce3918952db6d8e8da119e151dffd372cbbc1bd49ab9"",""ledger_sha256"":""4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945"",""schema_version"":""phase9-scoped-claim-revocation-ledger-v2""},""executor"":""apply_revocations"",""genesis_sha256"":""07e2376a605be9f54923ce3918952db6d8e8da119e151dffd372cbbc1bd49ab9"",""global_triggers"":[""parent report/config/implementation/analysis binding drift"",""task signature, denominator, observation, action, frontend, precision, compute or missingness contract drift"",""formal reselection, hidden best-of-N, omitted timeout/failure/control cost or postselection"",""external cutoff/query/dedup/ledger/eligibility or credible comparator change"",""board, bitstream, source, clock or latency-boundary change"",""QPU, real-GKP, physical baseline or raw-measurement provenance change"",""cross-lane, estimate-as-measured, project-native-as-official or null-as-zero transfer""],""ledger_schema_version"":""phase9-scoped-claim-revocation-ledger-v2"",""ledger_verifier"":""verify_revocation_ledger"",""mode"":""FAIL_CLOSED_APPEND_ONLY"",""on_revocation"":{""prior_evidence"":""RETAIN_BY_HASH_IN_APPEND_ONLY_LEDGER"",""status"":""REVOKED_NULL"",""value"":null,""verdict"":null},""prerequisite_edges"":[{""broader"":""GO_LER_EXTERNAL_SOTA"",""narrower"":""GO_LER_REGISTERED_BEST""},{""broader"":""GO_LIFETIME_EXTERNAL_SOTA"",""narrower"":""GO_LIFETIME_PROJECT_NATIVE""},{""broader"":""GO_PUVIANI_NMF_SURPASS"",""narrower"":""GO_LIFETIME_PROJECT_NATIVE""},{""broader"":""GO_PUVIANI_NMF_SURPASS"",""narrower"":""OFFICIAL_PUVIANI_EXACT""},{""broader"":""GO_HIL_EXTERNAL_SPEED"",""narrower"":""GO_HIL_INTEGRATED""}],""propagation"":""REVOKING_A_NARROWER_PREREQUISITE_REVOKES_THE_BROADER_STATE_TO_NULL_NOT_NO_GO"",""trusted_anchor_rule"":""EVERY_STORED_LEDGER_OR_APPEND_MUST_BE_VERIFIED_AGAINST_AN_EXTERNALLY_PINNED_PRIOR_SNAPSHOT_ANCHOR""}",3309a0af6726dd6deb3e68f38b3a6de8b24658448098016ece65c0cd08a5895a
downstream_contract,DOWNSTREAM-CONSUMPTION-CONTRACT,"{""direct_consumers"":[""T9.4.5"",""T9.6.1"",""T9.6.5"",""T9.8.1""],""generic_mapping_evaluator_rule"":""evaluate_claim_candidate is nonpromotional and never emits a non-null value or verdict"",""qpu_local_block_rule"":""missing Phase-8 QPU/real-GKP evidence blocks only GO_PHYSICAL_LIFETIME"",""release_pin_path"":""configs/phase9/t9_1_5_release_pin.json"",""release_pin_rule"":""consumer must receive the expected child analysis SHA from the canonical release pin; report-selected config/output paths and seal-only acceptance are prohibited"",""required_checks"":[""verify child report live"",""reconstruct child analysis_sha256"",""match immutable T9.1.1 parent analysis_sha256"",""match T9.1.4 registry analysis_sha256 and literature cutoff"",""match canonical T9.1.5 release-pin analysis/config/implementation hashes"",""select exactly one scoped state and satisfy every predicate"",""re-run revocation and forbidden-transfer checks""],""source_column_rule"":""do not modify T9.1.1-semantic-bound task/source cells; child dependency remains in downstream output contract text"",""t9_1_2_local_block_rule"":""missing official assets blocks only OFFICIAL_PUVIANI_EXACT and GO_PUVIANI_NMF_SURPASS"",""t9_7_4_nullable_terminal_rule"":""Done or terminal Blocked/null ledger satisfies dependency resolution; only HIL states remain null""}",74dafdf18613f6ebc7c0ada4f5d7ba1e5250a90dd61807cbe8f1ae2da7a4d2a4
aggregation_contract,AGGREGATION-CONTRACT,"{""go_single_paper_implies_three_sota"":false,""lane_verdicts_independent"":true,""null_lane_rescue"":""PROHIBITED"",""paper_scope_implies_sota"":false,""weighted_global_score"":""PROHIBITED"",""winner_count"":""PROHIBITED""}",216ef6885e4aa9d4390308c406c9163cf9b603aab6db7e46d79d6dc94f58e16e
asset_inventory,CURRENT-ASSET-INVENTORY,"{""board_live_raw_iq_hil"":{""evidence_grade"":null,""evidence_refs"":[],""status"":""MISSING_BOARD"",""value"":null,""verdict"":null},""board_recorded_replay"":{""evidence_grade"":null,""evidence_refs"":[],""status"":""MISSING_BOARD"",""value"":null,""verdict"":null},""external_measured_speed"":{""evidence_grade"":null,""evidence_refs"":[],""status"":""MISSING_BOARD_AND_COMPARATOR"",""value"":null,""verdict"":null},""official_puviani_exact"":{""evidence_grade"":null,""evidence_refs"":[],""status"":""MISSING_EXTERNAL_ASSET"",""value"":null,""verdict"":null},""puviani_nmf_surpass"":{""evidence_grade"":null,""evidence_refs"":[],""status"":""OFFICIAL_EXACT_PREREQUISITE_NULL"",""value"":null,""verdict"":null},""qpu_physical_lifetime"":{""evidence_grade"":null,""evidence_refs"":[],""status"":""MISSING_QPU_REAL_GKP"",""value"":null,""verdict"":null}}",c3063a75a4a044df4ee1204faf845cccd150b3b0b3c9f135d4ef3a865e2d5810
state_definition,GO_LER_REGISTERED_BEST,"{""allowed_wording"":""best result among all fully qualified methods in the frozen Phase-9 matched deployable registry"",""current_reason"":""NO_PHASE9_FORMAL_OUTCOME"",""current_value"":null,""evidence_scope"":""PROJECT_NATIVE_REGISTERED_MATCHED_DEPLOYABLE"",""forbidden_wording"":[""external SOTA"",""world best"",""Puviani surpass"",""physical break-even""],""lane"":""ROUND_LER_SINGLE_MODE"",""predicate"":{""non_null"":[""formal_manifest_sha256"",""source_data_sha256"",""analysis_sha256""],""true"":[""formal_phase9_complete"",""parent_v1_live_verified"",""t9_1_4_registry_live_verified"",""all_mandatory_baselines_complete"",""every_eligible_matched_baseline_beaten_with_registered_thresholds"",""same_task_signature"",""simultaneous_ci_gate_passed"",""both_independent_backends_passed"",""zero_postselection"",""complete_missingness_ledger"",""independent_recompute_passed""]},""revocation_triggers"":[""parent or registry binding mismatch"",""mandatory baseline removed or ineligible after promotion"",""denominator/task signature/observation/action/compute contract changed"",""simultaneous CI or independent backend/recompute gate fails"",""missingness, timeout, control cost or postselection omitted""],""state_id"":""GO_LER_REGISTERED_BEST""}",8dd84e16adfcefdad4599825ac2b7c164f32909c760bc0bda17eb255236d98b8
state_definition,GO_LER_EXTERNAL_SOTA,"{""allowed_wording"":""external same-task LER SOTA as of the bound literature cutoff"",""current_reason"":""ZERO_EXTERNAL_SAME_TASK_ELIGIBLE_AND_NO_FORMAL_OUTCOME"",""current_value"":null,""evidence_scope"":""EXTERNAL_SAME_TASK_LITERATURE_CUTOFF_BOUND"",""forbidden_wording"":[""unqualified global SOTA"",""cross-code SOTA"",""physical break-even"",""registered-best-only evidence""],""lane"":""ROUND_LER_SINGLE_MODE"",""predicate"":{""non_null"":[""comparator_ledger_sha256"",""external_evaluation_manifest_sha256"",""independent_audit_sha256""],""positive"":[""external_same_task_eligible_count""],""true"":[""go_ler_registered_best"",""literature_cutoff_bound"",""complete_deduplicated_comparator_ledger"",""all_credible_in_window_records_screened"",""all_external_same_task_results_complete"",""every_external_same_task_comparator_beaten_with_simultaneous_ci"",""independent_external_audit_passed""],""zero"":[""unresolved_eligible_stronger_comparator_count""]},""revocation_triggers"":[""cutoff or query/ledger provenance is lost"",""eligible in-window comparator is added or becomes unresolved"",""same-task signature or external evaluator mismatch"",""registered-best prerequisite is revoked"",""independent audit or evidence hash fails""],""state_id"":""GO_LER_EXTERNAL_SOTA""}",b895eb1060565889c9ee989bb486362e292f369911c96ba3c2392919efe71d5b
state_definition,GO_LIFETIME_PROJECT_NATIVE,"{""allowed_wording"":""project-native six-state simulated logical-lifetime advantage under the frozen task"",""current_reason"":""LIFETIME_POWER_AND_FORMAL_OUTCOME_NOT_YET_FROZEN"",""current_value"":null,""evidence_scope"":""PROJECT_NATIVE_SIX_STATE_SIMULATION"",""forbidden_wording"":[""physical lifetime"",""experimental break-even"",""external SOTA"",""Puviani surpass""],""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""predicate"":{""non_null"":[""lifetime_manifest_sha256"",""source_data_sha256"",""analysis_sha256""],""true"":[""lifetime_power_and_estimand_frozen_preoutcome"",""formal_phase9_complete"",""six_state_full_denominator"",""no_postselection"",""control_reset_fallback_cost_included"",""survival_and_logical_channel_fit_qualified"",""minimum_over_six_states_gain_gate_passed"",""simultaneous_ci_gate_passed"",""both_independent_backends_passed"",""independent_recompute_passed""]},""revocation_triggers"":[""lifetime estimand or power frozen after outcome access"",""six-state denominator, censoring, reset/control cost or failure rows omitted"",""fit/convergence/simultaneous CI/backend/recompute gate fails"",""postselection or simulation-to-QPU wording transfer occurs""],""state_id"":""GO_LIFETIME_PROJECT_NATIVE""}",ce829a3b13488eb46c477a72828743b860f770aecd12c99e1ac17368844230ea
state_definition,GO_LIFETIME_EXTERNAL_SOTA,"{""allowed_wording"":""external same-task six-state logical-lifetime SOTA as of the bound literature cutoff"",""current_reason"":""ZERO_EXTERNAL_SAME_TASK_ELIGIBLE_AND_NO_PROJECT_NATIVE_LIFETIME"",""current_value"":null,""evidence_scope"":""EXTERNAL_SAME_TASK_LIFETIME_CUTOFF_BOUND"",""forbidden_wording"":[""physical lifetime"",""experimental break-even"",""cross-protocol SOTA"",""project-native-only evidence""],""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""predicate"":{""non_null"":[""comparator_ledger_sha256"",""external_lifetime_manifest_sha256"",""independent_audit_sha256""],""positive"":[""external_same_task_eligible_count""],""true"":[""go_lifetime_project_native"",""literature_cutoff_bound"",""complete_deduplicated_comparator_ledger"",""all_credible_in_window_records_screened"",""all_external_same_task_results_complete"",""every_external_same_task_comparator_beaten_with_simultaneous_ci"",""independent_external_audit_passed""],""zero"":[""unresolved_eligible_stronger_comparator_count""]},""revocation_triggers"":[""project-native prerequisite is revoked"",""cutoff, ledger, same-task or independent-audit evidence is incomplete"",""eligible stronger comparator is unresolved"",""external denominator/cost/metric differs from the frozen task""],""state_id"":""GO_LIFETIME_EXTERNAL_SOTA""}",bcfff0231e9e8f0ec8a1b568e24cf4fc04cf83c4115e4eca743ee19350f712b2
state_definition,OFFICIAL_PUVIANI_EXACT,"{""allowed_wording"":""official-source exact Puviani NMF reproduction under the separately frozen evaluator"",""current_reason"":""OFFICIAL_CHECKPOINT_SEEDS_SELECTION_LEDGER_AND_SIX_STATE_EVALUATOR_MISSING"",""current_value"":null,""evidence_scope"":""OFFICIAL_SOURCE_EXACT_REPRODUCTION"",""forbidden_wording"":[""Puviani surpass"",""paper-constrained reimplementation equals official"",""external SOTA"",""physical lifetime""],""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""predicate"":{""non_null"":[""official_asset_manifest_sha256"",""official_evaluation_source_data_sha256"",""independent_audit_sha256""],""true"":[""official_repository_provenance_verified"",""official_checkpoint_available"",""official_twenty_agent_seed_set_available"",""official_selection_ledger_available"",""official_six_state_evaluator_available"",""exact_environment_and_preprocessing_reproduced"",""independent_reproduction_audit_passed""]},""revocation_triggers"":[""official checkpoint/seeds/selection/evaluator provenance is incomplete"",""paper-constrained or inferred assets substitute for official assets"",""environment, preprocessing or evaluator mismatch is found"",""independent reproduction audit fails""],""state_id"":""OFFICIAL_PUVIANI_EXACT""}",566a99458923e11a3f54fa33aa15d1dfcaff74b9046c1cb14df35f57d2808270
state_definition,GO_PUVIANI_NMF_SURPASS,"{""allowed_wording"":""surpasses the independently reproduced official Puviani NMF on the same frozen six-state task"",""current_reason"":""OFFICIAL_PUVIANI_EXACT_IS_NULL"",""current_value"":null,""evidence_scope"":""OFFICIAL_EXACT_SAME_TASK_SURPASS"",""forbidden_wording"":[""surpass from paper-constrained proxy"",""surpass from short horizon"",""physical lifetime"",""global external SOTA""],""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""predicate"":{""non_null"":[""paired_comparison_manifest_sha256"",""source_data_sha256"",""analysis_sha256""],""true"":[""official_puviani_exact"",""go_lifetime_project_native"",""same_task_signature"",""same_six_state_denominator_and_horizon"",""same_control_reset_postselection_accounting"",""simultaneous_ci_gate_passed"",""independent_recompute_passed""]},""revocation_triggers"":[""official exact or project-native prerequisite is revoked"",""task/denominator/horizon/control accounting mismatch"",""paired simultaneous CI or independent recompute fails"",""paper-constrained evidence is relabelled official""],""state_id"":""GO_PUVIANI_NMF_SURPASS""}",b015ab75d1a863c8a7f944f4a91042b85f84487fa8a3ae45143b4940c593aeb1
state_definition,GO_PHYSICAL_LIFETIME,"{""allowed_wording"":""measured physical logical-lifetime advantage on a real-GKP QPU under the stated physical break-even definition"",""current_reason"":""NO_QPU_OR_REAL_GKP_MEASUREMENT"",""current_value"":null,""evidence_scope"":""QPU_REAL_GKP_MEASURED"",""forbidden_wording"":[""physical claim from simulation"",""hardware-aware estimate"",""synthesis result"",""paper-constrained lifetime""],""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""predicate"":{""non_null"":[""qpu_run_manifest_sha256"",""raw_measurement_data_sha256"",""analysis_sha256""],""positive"":[""independent_qpu_run_count"",""measured_physical_event_count""],""true"":[""qpu_measured"",""real_gkp_state"",""physical_break_even_definition_frozen"",""physical_time_axis_measured"",""matched_idle_memory_baseline_measured"",""physical_break_even_gate_passed"",""six_state_full_denominator"",""no_postselection"",""control_reset_fallback_cost_included"",""measurement_calibration_and_uncertainty_complete"",""independent_physical_audit_passed""]},""revocation_triggers"":[""QPU/real-GKP provenance or raw measurement data is unavailable"",""postselection, denominator, calibration or control cost is omitted"",""break-even definition changes after outcome access"",""simulation or estimate substitutes for QPU measurement"",""independent physical audit fails""],""state_id"":""GO_PHYSICAL_LIFETIME""}",ae1912a84cc47029f0ed6555e9fa08c83510d6769c9f6b52af6639a4663bfb4f
state_definition,GO_HIL_INTEGRATED,"{""allowed_wording"":""integrated measured raw/recorded-IQ to trigger HIL operation on the identified board and bitstream"",""current_reason"":""HIGH_SPEED_BOARD_NOT_AVAILABLE"",""current_value"":null,""evidence_scope"":""REAL_BOARD_END_TO_END_INTEGRATION"",""forbidden_wording"":[""external speed SOTA"",""six-cycle end-to-end"",""CXXRTL as measured board"",""synthesis estimate as HIL""],""lane"":""RAW_IQ_DIGITAL_HIL"",""predicate"":{""minimum"":{""independent_build_seed_count"":3,""measured_transaction_count"":1000000},""non_null"":[""board_manifest_sha256"",""bitstream_sha256"",""raw_trace_sha256"",""latency_source_data_sha256""],""positive"":[""measured_event_count""],""true"":[""real_board_present"",""board_recorded_iq_replay_qualified"",""board_live_raw_iq_hil_qualified"",""recorded_replay_to_discriminator_measured"",""live_adc_to_discriminator_measured"",""discriminator_to_action_measured"",""action_to_trigger_measured"",""transport_and_backpressure_measured"",""bitstream_platform_clock_provenance_complete"",""deadline_missingness_failure_ledger_complete"",""independent_hil_audit_passed""],""zero"":[""bit_mismatch_count"",""undefined_action_count"",""silent_overflow_count"",""deadline_miss_count""]},""revocation_triggers"":[""board/bitstream/clock/raw trace provenance is incomplete"",""any latency boundary or deadline/failure row is omitted"",""CXXRTL, P-and-R or host timing substitutes for board measurement"",""six-cycle fast-path boundary is relabelled end-to-end"",""independent HIL audit fails""],""state_id"":""GO_HIL_INTEGRATED""}",d339e4ffb1f1d56e7efa2ebadb78abab77128e13703ceaa35ee8b5286cfd4912
state_definition,GO_HIL_EXTERNAL_SPEED,"{""allowed_wording"":""faster measured HIL latency than every eligible external decoder on the same frozen boundary/task/platform contract"",""current_reason"":""HIL_INTEGRATED_AND_EXTERNAL_SAME_BOUNDARY_COMPARATOR_ARE_NULL"",""current_value"":null,""evidence_scope"":""EXTERNAL_SAME_BOUNDARY_MEASURED_SPEED"",""forbidden_wording"":[""global FPGA decoder SOTA"",""cross-code latency comparison"",""clock-cycle-only comparison"",""integrated-only evidence""],""lane"":""RAW_IQ_DIGITAL_HIL"",""predicate"":{""non_null"":[""hardware_comparator_ledger_sha256"",""external_speed_manifest_sha256"",""independent_audit_sha256""],""positive"":[""external_same_boundary_eligible_count""],""true"":[""go_hil_integrated"",""literature_cutoff_bound"",""complete_external_hardware_comparator_ledger"",""same_code_problem_input_precision_and_latency_boundary"",""all_external_same_task_results_complete"",""resource_power_deadline_context_complete"",""paired_speed_superiority_simultaneous_ci_passed"",""independent_external_audit_passed""],""zero"":[""unresolved_eligible_stronger_comparator_count""]},""revocation_triggers"":[""integrated HIL prerequisite is revoked"",""latency boundary, code/problem, input, precision, clock or platform contract differs"",""resource/power/deadline context or eligible comparator is missing"",""cycle count or synthesis estimate substitutes for measured latency"",""independent external audit fails""],""state_id"":""GO_HIL_EXTERNAL_SPEED""}",6624f0815ae6cd364fe679026541567b8efa65614fd8d9631f52081ffdf5f70c
current_state,GO_LER_REGISTERED_BEST,"{""evidence_grade"":null,""evidence_refs"":[],""evidence_scope"":""PROJECT_NATIVE_REGISTERED_MATCHED_DEPLOYABLE"",""lane"":""ROUND_LER_SINGLE_MODE"",""null_reason"":""NO_PHASE9_FORMAL_OUTCOME"",""numeric_metrics"":null,""opened"":false,""rank"":null,""revocation"":{""evidence_hashes"":[],""reason"":null,""status"":""NOT_REVOKED""},""state_id"":""GO_LER_REGISTERED_BEST"",""status"":""NOT_EVALUATED_NULL"",""value"":null,""verdict"":null,""vote"":null}",1bcbc519c71a41bf8dbb379954ec9317c9e867f2c520952b75aec7e2a63b5533
current_state,GO_LER_EXTERNAL_SOTA,"{""evidence_grade"":null,""evidence_refs"":[],""evidence_scope"":""EXTERNAL_SAME_TASK_LITERATURE_CUTOFF_BOUND"",""lane"":""ROUND_LER_SINGLE_MODE"",""null_reason"":""ZERO_EXTERNAL_SAME_TASK_ELIGIBLE_AND_NO_FORMAL_OUTCOME"",""numeric_metrics"":null,""opened"":false,""rank"":null,""revocation"":{""evidence_hashes"":[],""reason"":null,""status"":""NOT_REVOKED""},""state_id"":""GO_LER_EXTERNAL_SOTA"",""status"":""MISSING_EXTERNAL_COMPARATOR_NULL"",""value"":null,""verdict"":null,""vote"":null}",fb0eaf29ab4ca737528c9da8531f2419b02726051e0fe09f541887e73eaaa157
current_state,GO_LIFETIME_PROJECT_NATIVE,"{""evidence_grade"":null,""evidence_refs"":[],""evidence_scope"":""PROJECT_NATIVE_SIX_STATE_SIMULATION"",""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""null_reason"":""LIFETIME_POWER_AND_FORMAL_OUTCOME_NOT_YET_FROZEN"",""numeric_metrics"":null,""opened"":false,""rank"":null,""revocation"":{""evidence_hashes"":[],""reason"":null,""status"":""NOT_REVOKED""},""state_id"":""GO_LIFETIME_PROJECT_NATIVE"",""status"":""NOT_EVALUATED_NULL"",""value"":null,""verdict"":null,""vote"":null}",7198389418569f793ba560756f43236568b3593851580e41b7b8334bdd6ba8b2
current_state,GO_LIFETIME_EXTERNAL_SOTA,"{""evidence_grade"":null,""evidence_refs"":[],""evidence_scope"":""EXTERNAL_SAME_TASK_LIFETIME_CUTOFF_BOUND"",""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""null_reason"":""ZERO_EXTERNAL_SAME_TASK_ELIGIBLE_AND_NO_PROJECT_NATIVE_LIFETIME"",""numeric_metrics"":null,""opened"":false,""rank"":null,""revocation"":{""evidence_hashes"":[],""reason"":null,""status"":""NOT_REVOKED""},""state_id"":""GO_LIFETIME_EXTERNAL_SOTA"",""status"":""MISSING_EXTERNAL_COMPARATOR_NULL"",""value"":null,""verdict"":null,""vote"":null}",b0f5df7fd37fac499ba5fb6d99781e0cee26c3fc3f289ea8507f5525206c0dd8
current_state,OFFICIAL_PUVIANI_EXACT,"{""evidence_grade"":null,""evidence_refs"":[],""evidence_scope"":""OFFICIAL_SOURCE_EXACT_REPRODUCTION"",""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""null_reason"":""OFFICIAL_CHECKPOINT_SEEDS_SELECTION_LEDGER_AND_SIX_STATE_EVALUATOR_MISSING"",""numeric_metrics"":null,""opened"":false,""rank"":null,""revocation"":{""evidence_hashes"":[],""reason"":null,""status"":""NOT_REVOKED""},""state_id"":""OFFICIAL_PUVIANI_EXACT"",""status"":""MISSING_EXTERNAL_ASSET_NULL"",""value"":null,""verdict"":null,""vote"":null}",b675198838526e36d547bfd5ab174092c41fe55d99b290103dc9bd421c015443
current_state,GO_PUVIANI_NMF_SURPASS,"{""evidence_grade"":null,""evidence_refs"":[],""evidence_scope"":""OFFICIAL_EXACT_SAME_TASK_SURPASS"",""lane"":""SIX_STATE_LOGICAL_LIFETIME"",""null_reason"":""OFFICIAL_PUVIANI_EXACT_IS_NULL"",""numeric_metrics"":null,""opened"":false,""rank"":null,""revocation"":{""evidence_hashes"":[],""reason"":null,""status"":""NOT_REVOKED""},""state_id"":""GO_PUVIANI_NMF_SURPASS"",""status"":""MISSING_EXTERNAL_ASSET_NULL"",""value"":null,""verdict"":null,""vote"":null}",3d949410393c369ce3984aeb81c66dd30576aa23f49e231d63406fb60c2f4741
